Data;Dia;Mês;Ano;Taxa de câmbio - R$ / US$ - comercial - compra - média;;;;;;;;;;;;;;;
19/08/1999;19;Ago;1999;R$ 1,9163;;;;;;;;;;;;;;;
18/08/1999;18;Ago;1999;R$ 1,8919;;;;;;;;;;;;;;;
17/08/1999;17;Ago;1999;R$ 1,8812;;;;;;;;;;;;;;;
16/08/1999;16;Ago;1999;R$ 1,8760;;;;;;;;;;;;;;;
13/08/1999;13;Ago;1999;R$ 1,8703;;;;;;;;;;;;;;;
12/08/1999;12;Ago;1999;R$ 1,8503;;;;;;;;;;;;;;;
11/08/1999;11;Ago;1999;R$ 1,8622;;;;;;;;;;;;;;;
10/08/1999;10;Ago;1999;R$ 1,8721;;;;;;;;;;;;;;;
09/08/1999;09;Ago;1999;R$ 1,8446;;;;;;;;;;;;;;;
06/08/1999;06;Ago;1999;R$ 1,8485;;;;;;;;;;;;;;;
05/08/1999;05;Ago;1999;R$ 1,8468;;;;;;;;;;;;;;;
04/08/1999;04;Ago;1999;R$ 1,8209;;;;;;;;;;;;;;;
03/08/1999;03;Ago;1999;R$ 1,8270;;;;;;;;;;;;;;;
02/08/1999;02;Ago;1999;R$ 1,8107;;;;;;;;;;;;;;;
30/07/1999;30;Jul;1999;R$ 1,7884;;;;;;;;;;;;;;;
29/07/1999;29;Jul;1999;R$ 1,7931;;;;;;;;;;;;;;;
28/07/1999;28;Jul;1999;R$ 1,7907;;;;;;;;;;;;;;;
27/07/1999;27;Jul;1999;R$ 1,8165;;;;;;;;;;;;;;;
26/07/1999;26;Jul;1999;R$ 1,8195;;;;;;;;;;;;;;;
23/07/1999;23;Jul;1999;R$ 1,8139;;;;;;;;;;;;;;;
22/07/1999;22;Jul;1999;R$ 1,8163;;;;;;;;;;;;;;;
21/07/1999;21;Jul;1999;R$ 1,8163;;;;;;;;;;;;;;;
20/07/1999;20;Jul;1999;R$ 1,7974;;;;;;;;;;;;;;;
19/07/1999;19;Jul;1999;R$ 1,7921;;;;;;;;;;;;;;;
16/07/1999;16;Jul;1999;R$ 1,8099;;;;;;;;;;;;;;;
15/07/1999;15;Jul;1999;R$ 1,8273;;;;;;;;;;;;;;;
14/07/1999;14;Jul;1999;R$ 1,8101;;;;;;;;;;;;;;;
13/07/1999;13;Jul;1999;R$ 1,8384;;;;;;;;;;;;;;;
12/07/1999;12;Jul;1999;R$ 1,8182;;;;;;;;;;;;;;;
09/07/1999;09;Jul;1999;R$ 1,8036;;;;;;;;;;;;;;;
08/07/1999;08;Jul;1999;R$ 1,7903;;;;;;;;;;;;;;;
07/07/1999;07;Jul;1999;R$ 1,7807;;;;;;;;;;;;;;;
06/07/1999;06;Jul;1999;R$ 1,7746;;;;;;;;;;;;;;;
05/07/1999;05;Jul;1999;R$ 1,7655;;;;;;;;;;;;;;;
02/07/1999;02;Jul;1999;R$ 1,7698;;;;;;;;;;;;;;;
01/07/1999;01;Jul;1999;R$ 1,7567;;;;;;;;;;;;;;;
30/06/1999;30;Jun;1999;R$ 1,7687;;;;;;;;;;;;;;;
29/06/1999;29;Jun;1999;R$ 1,7664;;;;;;;;;;;;;;;
28/06/1999;28;Jun;1999;R$ 1,7892;;;;;;;;;;;;;;;
25/06/1999;25;Jun;1999;R$ 1,7896;;;;;;;;;;;;;;;
24/06/1999;24;Jun;1999;R$ 1,7995;;;;;;;;;;;;;;;
23/06/1999;23;Jun;1999;R$ 1,7840;;;;;;;;;;;;;;;
22/06/1999;22;Jun;1999;R$ 1,7680;;;;;;;;;;;;;;;
21/06/1999;21;Jun;1999;R$ 1,7628;;;;;;;;;;;;;;;
18/06/1999;18;Jun;1999;R$ 1,7477;;;;;;;;;;;;;;;
17/06/1999;17;Jun;1999;R$ 1,7597;;;;;;;;;;;;;;;
16/06/1999;16;Jun;1999;R$ 1,7667;;;;;;;;;;;;;;;
15/06/1999;15;Jun;1999;R$ 1,7884;;;;;;;;;;;;;;;
14/06/1999;14;Jun;1999;R$ 1,7775;;;;;;;;;;;;;;;
11/06/1999;11;Jun;1999;R$ 1,7722;;;;;;;;;;;;;;;
10/06/1999;10;Jun;1999;R$ 1,7589;;;;;;;;;;;;;;;
09/06/1999;09;Jun;1999;R$ 1,7483;;;;;;;;;;;;;;;
08/06/1999;08;Jun;1999;R$ 1,7471;;;;;;;;;;;;;;;
07/06/1999;07;Jun;1999;R$ 1,7404;;;;;;;;;;;;;;;
04/06/1999;04;Jun;1999;R$ 1,7357;;;;;;;;;;;;;;;
02/06/1999;02;Jun;1999;R$ 1,7534;;;;;;;;;;;;;;;
01/06/1999;01;Jun;1999;R$ 1,7328;;;;;;;;;;;;;;;
31/05/1999;31;Mai;1999;R$ 1,7232;;;;;;;;;;;;;;;
28/05/1999;28;Mai;1999;R$ 1,7303;;;;;;;;;;;;;;;
27/05/1999;27;Mai;1999;R$ 1,7129;;;;;;;;;;;;;;;
26/05/1999;26;Mai;1999;R$ 1,7178;;;;;;;;;;;;;;;
25/05/1999;25;Mai;1999;R$ 1,7472;;;;;;;;;;;;;;;
24/05/1999;24;Mai;1999;R$ 1,6977;;;;;;;;;;;;;;;
21/05/1999;21;Mai;1999;R$ 1,6955;;;;;;;;;;;;;;;
20/05/1999;20;Mai;1999;R$ 1,6826;;;;;;;;;;;;;;;
19/05/1999;19;Mai;1999;R$ 1,6628;;;;;;;;;;;;;;;
18/05/1999;18;Mai;1999;R$ 1,6651;;;;;;;;;;;;;;;
17/05/1999;17;Mai;1999;R$ 1,6662;;;;;;;;;;;;;;;
14/05/1999;14;Mai;1999;R$ 1,6562;;;;;;;;;;;;;;;
13/05/1999;13;Mai;1999;R$ 1,6502;;;;;;;;;;;;;;;
12/05/1999;12;Mai;1999;R$ 1,6606;;;;;;;;;;;;;;;
11/05/1999;11;Mai;1999;R$ 1,6460;;;;;;;;;;;;;;;
10/05/1999;10;Mai;1999;R$ 1,6510;;;;;;;;;;;;;;;
07/05/1999;07;Mai;1999;R$ 1,6704;;;;;;;;;;;;;;;
06/05/1999;06;Mai;1999;R$ 1,6721;;;;;;;;;;;;;;;
05/05/1999;05;Mai;1999;R$ 1,6839;;;;;;;;;;;;;;;
04/05/1999;04;Mai;1999;R$ 1,6726;;;;;;;;;;;;;;;
03/05/1999;03;Mai;1999;R$ 1,6727;;;;;;;;;;;;;;;
30/04/1999;30;Abr;1999;R$ 1,6599;;;;;;;;;;;;;;;
29/04/1999;29;Abr;1999;R$ 1,6668;;;;;;;;;;;;;;;
28/04/1999;28;Abr;1999;R$ 1,6955;;;;;;;;;;;;;;;
27/04/1999;27;Abr;1999;R$ 1,7061;;;;;;;;;;;;;;;
26/04/1999;26;Abr;1999;R$ 1,6970;;;;;;;;;;;;;;;
23/04/1999;23;Abr;1999;R$ 1,6843;;;;;;;;;;;;;;;
22/04/1999;22;Abr;1999;R$ 1,7006;;;;;;;;;;;;;;;
20/04/1999;20;Abr;1999;R$ 1,7093;;;;;;;;;;;;;;;
19/04/1999;19;Abr;1999;R$ 1,6713;;;;;;;;;;;;;;;
16/04/1999;16;Abr;1999;R$ 1,6692;;;;;;;;;;;;;;;
15/04/1999;15;Abr;1999;R$ 1,6680;;;;;;;;;;;;;;;
14/04/1999;14;Abr;1999;R$ 1,6567;;;;;;;;;;;;;;;
13/04/1999;13;Abr;1999;R$ 1,6712;;;;;;;;;;;;;;;
12/04/1999;12;Abr;1999;R$ 1,7046;;;;;;;;;;;;;;;
09/04/1999;09;Abr;1999;R$ 1,7082;;;;;;;;;;;;;;;
08/04/1999;08;Abr;1999;R$ 1,7198;;;;;;;;;;;;;;;
07/04/1999;07;Abr;1999;R$ 1,7287;;;;;;;;;;;;;;;
06/04/1999;06;Abr;1999;R$ 1,7306;;;;;;;;;;;;;;;
05/04/1999;05;Abr;1999;R$ 1,7243;;;;;;;;;;;;;;;
31/03/1999;31;Mar;1999;R$ 1,7212;;;;;;;;;;;;;;;
30/03/1999;30;Mar;1999;R$ 1,7326;;;;;;;;;;;;;;;
29/03/1999;29;Mar;1999;R$ 1,7647;;;;;;;;;;;;;;;
26/03/1999;26;Mar;1999;R$ 1,7742;;;;;;;;;;;;;;;
25/03/1999;25;Mar;1999;R$ 1,8092;;;;;;;;;;;;;;;
24/03/1999;24;Mar;1999;R$ 1,8420;;;;;;;;;;;;;;;
23/03/1999;23;Mar;1999;R$ 1,8508;;;;;;;;;;;;;;;
22/03/1999;22;Mar;1999;R$ 1,8607;;;;;;;;;;;;;;;
19/03/1999;19;Mar;1999;R$ 1,8499;;;;;;;;;;;;;;;
18/03/1999;18;Mar;1999;R$ 1,8588;;;;;;;;;;;;;;;
17/03/1999;17;Mar;1999;R$ 1,8769;;;;;;;;;;;;;;;
16/03/1999;16;Mar;1999;R$ 1,8513;;;;;;;;;;;;;;;
15/03/1999;15;Mar;1999;R$ 1,8817;;;;;;;;;;;;;;;
12/03/1999;12;Mar;1999;R$ 1,9043;;;;;;;;;;;;;;;
11/03/1999;11;Mar;1999;R$ 1,8776;;;;;;;;;;;;;;;
10/03/1999;10;Mar;1999;R$ 1,8623;;;;;;;;;;;;;;;
09/03/1999;09;Mar;1999;R$ 1,9048;;;;;;;;;;;;;;;
08/03/1999;08;Mar;1999;R$ 1,9700;;;;;;;;;;;;;;;
05/03/1999;05;Mar;1999;R$ 1,9926;;;;;;;;;;;;;;;
04/03/1999;04;Mar;1999;R$ 2,1014;;;;;;;;;;;;;;;
03/03/1999;03;Mar;1999;R$ 2,1639;;;;;;;;;;;;;;;
02/03/1999;02;Mar;1999;R$ 2,1300;;;;;;;;;;;;;;;
01/03/1999;01;Mar;1999;R$ 2,0276;;;;;;;;;;;;;;;
26/02/1999;26;Fev;1999;R$ 2,0640;;;;;;;;;;;;;;;
25/02/1999;25;Fev;1999;R$ 2,0343;;;;;;;;;;;;;;;
24/02/1999;24;Fev;1999;R$ 2,0025;;;;;;;;;;;;;;;
23/02/1999;23;Fev;1999;R$ 2,0120;;;;;;;;;;;;;;;
22/02/1999;22;Fev;1999;R$ 1,9348;;;;;;;;;;;;;;;
19/02/1999;19;Fev;1999;R$ 1,9200;;;;;;;;;;;;;;;
18/02/1999;18;Fev;1999;R$ 1,9021;;;;;;;;;;;;;;;
17/02/1999;17;Fev;1999;R$ 1,9171;;;;;;;;;;;;;;;
12/02/1999;12;Fev;1999;R$ 1,8976;;;;;;;;;;;;;;;
11/02/1999;11;Fev;1999;R$ 1,8860;;;;;;;;;;;;;;;
10/02/1999;10;Fev;1999;R$ 1,8945;;;;;;;;;;;;;;;
09/02/1999;09;Fev;1999;R$ 1,9325;;;;;;;;;;;;;;;
08/02/1999;08;Fev;1999;R$ 1,8601;;;;;;;;;;;;;;;
05/02/1999;05;Fev;1999;R$ 1,8309;;;;;;;;;;;;;;;
04/02/1999;04;Fev;1999;R$ 1,8132;;;;;;;;;;;;;;;
03/02/1999;03;Fev;1999;R$ 1,7701;;;;;;;;;;;;;;;
02/02/1999;02;Fev;1999;R$ 1,7972;;;;;;;;;;;;;;;
01/02/1999;01;Fev;1999;R$ 1,9630;;;;;;;;;;;;;;;
29/01/1999;29;Jan;1999;R$ 1,9824;;;;;;;;;;;;;;;
28/01/1999;28;Jan;1999;R$ 1,9198;;;;;;;;;;;;;;;
27/01/1999;27;Jan;1999;R$ 1,8878;;;;;;;;;;;;;;;
26/01/1999;26;Jan;1999;R$ 1,8762;;;;;;;;;;;;;;;
25/01/1999;25;Jan;1999;R$ 1,7598;;;;;;;;;;;;;;;
22/01/1999;22;Jan;1999;R$ 1,7041;;;;;;;;;;;;;;;
21/01/1999;21;Jan;1999;R$ 1,6594;;;;;;;;;;;;;;;
20/01/1999;20;Jan;1999;R$ 1,5727;;;;;;;;;;;;;;;
19/01/1999;19;Jan;1999;R$ 1,5572;;;;;;;;;;;;;;;
18/01/1999;18;Jan;1999;R$ 1,5376;;;;;;;;;;;;;;;
15/01/1999;15;Jan;1999;R$ 1,4651;;;;;;;;;;;;;;;
14/01/1999;14;Jan;1999;R$ 1,3186;;;;;;;;;;;;;;;
13/01/1999;13;Jan;1999;R$ 1,3185;;;;;;;;;;;;;;;
12/01/1999;12;Jan;1999;R$ 1,2106;;;;;;;;;;;;;;;
11/01/1999;11;Jan;1999;R$ 1,2101;;;;;;;;;;;;;;;
08/01/1999;08;Jan;1999;R$ 1,2096;;;;;;;;;;;;;;;
07/01/1999;07;Jan;1999;R$ 1,2093;;;;;;;;;;;;;;;
06/01/1999;06;Jan;1999;R$ 1,2088;;;;;;;;;;;;;;;
05/01/1999;05;Jan;1999;R$ 1,2077;;;;;;;;;;;;;;;
04/01/1999;04;Jan;1999;R$ 1,2070;;;;;;;;;;;;;;;
31/12/1998;31;Dez;1998;R$ 1,2079;;;;;;;;;;;;;;;
30/12/1998;30;Dez;1998;R$ 1,2075;;;;;;;;;;;;;;;
29/12/1998;29;Dez;1998;R$ 1,2076;;;;;;;;;;;;;;;
28/12/1998;28;Dez;1998;R$ 1,2076;;;;;;;;;;;;;;;
24/12/1998;24;Dez;1998;R$ 1,2071;;;;;;;;;;;;;;;
23/12/1998;23;Dez;1998;R$ 1,2070;;;;;;;;;;;;;;;
22/12/1998;22;Dez;1998;R$ 1,2066;;;;;;;;;;;;;;;
21/12/1998;21;Dez;1998;R$ 1,2061;;;;;;;;;;;;;;;
18/12/1998;18;Dez;1998;R$ 1,2060;;;;;;;;;;;;;;;
17/12/1998;17;Dez;1998;R$ 1,2057;;;;;;;;;;;;;;;
16/12/1998;16;Dez;1998;R$ 1,2045;;;;;;;;;;;;;;;
15/12/1998;15;Dez;1998;R$ 1,2044;;;;;;;;;;;;;;;
14/12/1998;14;Dez;1998;R$ 1,2040;;;;;;;;;;;;;;;
11/12/1998;11;Dez;1998;R$ 1,2032;;;;;;;;;;;;;;;
10/12/1998;10;Dez;1998;R$ 1,2026;;;;;;;;;;;;;;;
09/12/1998;09;Dez;1998;R$ 1,2029;;;;;;;;;;;;;;;
08/12/1998;08;Dez;1998;R$ 1,2027;;;;;;;;;;;;;;;
07/12/1998;07;Dez;1998;R$ 1,2021;;;;;;;;;;;;;;;
04/12/1998;04;Dez;1998;R$ 1,2018;;;;;;;;;;;;;;;
03/12/1998;03;Dez;1998;R$ 1,2015;;;;;;;;;;;;;;;
02/12/1998;02;Dez;1998;R$ 1,2005;;;;;;;;;;;;;;;
01/12/1998;01;Dez;1998;R$ 1,2008;;;;;;;;;;;;;;;
30/11/1998;30;Nov;1998;R$ 1,2004;;;;;;;;;;;;;;;
27/11/1998;27;Nov;1998;R$ 1,1995;;;;;;;;;;;;;;;
26/11/1998;26;Nov;1998;R$ 1,1984;;;;;;;;;;;;;;;
25/11/1998;25;Nov;1998;R$ 1,1974;;;;;;;;;;;;;;;
24/11/1998;24;Nov;1998;R$ 1,1970;;;;;;;;;;;;;;;
23/11/1998;23;Nov;1998;R$ 1,1966;;;;;;;;;;;;;;;
20/11/1998;20;Nov;1998;R$ 1,1942;;;;;;;;;;;;;;;
19/11/1998;19;Nov;1998;R$ 1,1924;;;;;;;;;;;;;;;
18/11/1998;18;Nov;1998;R$ 1,1905;;;;;;;;;;;;;;;
17/11/1998;17;Nov;1998;R$ 1,1901;;;;;;;;;;;;;;;
16/11/1998;16;Nov;1998;R$ 1,1901;;;;;;;;;;;;;;;
13/11/1998;13;Nov;1998;R$ 1,1907;;;;;;;;;;;;;;;
12/11/1998;12;Nov;1998;R$ 1,1905;;;;;;;;;;;;;;;
11/11/1998;11;Nov;1998;R$ 1,1900;;;;;;;;;;;;;;;
10/11/1998;10;Nov;1998;R$ 1,1903;;;;;;;;;;;;;;;
09/11/1998;09;Nov;1998;R$ 1,1891;;;;;;;;;;;;;;;
06/11/1998;06;Nov;1998;R$ 1,1876;;;;;;;;;;;;;;;
05/11/1998;05;Nov;1998;R$ 1,1897;;;;;;;;;;;;;;;
04/11/1998;04;Nov;1998;R$ 1,1908;;;;;;;;;;;;;;;
03/11/1998;03;Nov;1998;R$ 1,1921;;;;;;;;;;;;;;;
30/10/1998;30;Out;1998;R$ 1,1924;;;;;;;;;;;;;;;
29/10/1998;29;Out;1998;R$ 1,1914;;;;;;;;;;;;;;;
28/10/1998;28;Out;1998;R$ 1,1916;;;;;;;;;;;;;;;
27/10/1998;27;Out;1998;R$ 1,1914;;;;;;;;;;;;;;;
26/10/1998;26;Out;1998;R$ 1,1905;;;;;;;;;;;;;;;
23/10/1998;23;Out;1998;R$ 1,1903;;;;;;;;;;;;;;;
22/10/1998;22;Out;1998;R$ 1,1897;;;;;;;;;;;;;;;
21/10/1998;21;Out;1998;R$ 1,1891;;;;;;;;;;;;;;;
20/10/1998;20;Out;1998;R$ 1,1888;;;;;;;;;;;;;;;
19/10/1998;19;Out;1998;R$ 1,1891;;;;;;;;;;;;;;;
16/10/1998;16;Out;1998;R$ 1,1878;;;;;;;;;;;;;;;
15/10/1998;15;Out;1998;R$ 1,1878;;;;;;;;;;;;;;;
14/10/1998;14;Out;1998;R$ 1,1880;;;;;;;;;;;;;;;
13/10/1998;13;Out;1998;R$ 1,1869;;;;;;;;;;;;;;;
09/10/1998;09;Out;1998;R$ 1,1859;;;;;;;;;;;;;;;
08/10/1998;08;Out;1998;R$ 1,1838;;;;;;;;;;;;;;;
07/10/1998;07;Out;1998;R$ 1,1823;;;;;;;;;;;;;;;
06/10/1998;06;Out;1998;R$ 1,1841;;;;;;;;;;;;;;;
05/10/1998;05;Out;1998;R$ 1,1852;;;;;;;;;;;;;;;
02/10/1998;02;Out;1998;R$ 1,1829;;;;;;;;;;;;;;;
01/10/1998;01;Out;1998;R$ 1,1799;;;;;;;;;;;;;;;
30/09/1998;30;Set;1998;R$ 1,1848;;;;;;;;;;;;;;;
29/09/1998;29;Set;1998;R$ 1,1842;;;;;;;;;;;;;;;
28/09/1998;28;Set;1998;R$ 1,1841;;;;;;;;;;;;;;;
25/09/1998;25;Set;1998;R$ 1,1840;;;;;;;;;;;;;;;
24/09/1998;24;Set;1998;R$ 1,1827;;;;;;;;;;;;;;;
23/09/1998;23;Set;1998;R$ 1,1830;;;;;;;;;;;;;;;
22/09/1998;22;Set;1998;R$ 1,1822;;;;;;;;;;;;;;;
21/09/1998;21;Set;1998;R$ 1,1808;;;;;;;;;;;;;;;
18/09/1998;18;Set;1998;R$ 1,1800;;;;;;;;;;;;;;;
17/09/1998;17;Set;1998;R$ 1,1793;;;;;;;;;;;;;;;
16/09/1998;16;Set;1998;R$ 1,1788;;;;;;;;;;;;;;;
15/09/1998;15;Set;1998;R$ 1,1790;;;;;;;;;;;;;;;
14/09/1998;14;Set;1998;R$ 1,1795;;;;;;;;;;;;;;;
11/09/1998;11;Set;1998;R$ 1,1785;;;;;;;;;;;;;;;
10/09/1998;10;Set;1998;R$ 1,1786;;;;;;;;;;;;;;;
09/09/1998;09;Set;1998;R$ 1,1784;;;;;;;;;;;;;;;
08/09/1998;08;Set;1998;R$ 1,1761;;;;;;;;;;;;;;;
04/09/1998;04;Set;1998;R$ 1,1776;;;;;;;;;;;;;;;
03/09/1998;03;Set;1998;R$ 1,1772;;;;;;;;;;;;;;;
02/09/1998;02;Set;1998;R$ 1,1766;;;;;;;;;;;;;;;
01/09/1998;01;Set;1998;R$ 1,1764;;;;;;;;;;;;;;;
31/08/1998;31;Ago;1998;R$ 1,1761;;;;;;;;;;;;;;;
28/08/1998;28;Ago;1998;R$ 1,1755;;;;;;;;;;;;;;;
27/08/1998;27;Ago;1998;R$ 1,1745;;;;;;;;;;;;;;;
26/08/1998;26;Ago;1998;R$ 1,1720;;;;;;;;;;;;;;;
25/08/1998;25;Ago;1998;R$ 1,1739;;;;;;;;;;;;;;;
24/08/1998;24;Ago;1998;R$ 1,1742;;;;;;;;;;;;;;;
21/08/1998;21;Ago;1998;R$ 1,1745;;;;;;;;;;;;;;;
20/08/1998;20;Ago;1998;R$ 1,1730;;;;;;;;;;;;;;;
19/08/1998;19;Ago;1998;R$ 1,1734;;;;;;;;;;;;;;;
18/08/1998;18;Ago;1998;R$ 1,1731;;;;;;;;;;;;;;;
17/08/1998;17;Ago;1998;R$ 1,1722;;;;;;;;;;;;;;;
14/08/1998;14;Ago;1998;R$ 1,1708;;;;;;;;;;;;;;;
13/08/1998;13;Ago;1998;R$ 1,1708;;;;;;;;;;;;;;;
12/08/1998;12;Ago;1998;R$ 1,1692;;;;;;;;;;;;;;;
11/08/1998;11;Ago;1998;R$ 1,1681;;;;;;;;;;;;;;;
10/08/1998;10;Ago;1998;R$ 1,1684;;;;;;;;;;;;;;;
07/08/1998;07;Ago;1998;R$ 1,1675;;;;;;;;;;;;;;;
06/08/1998;06;Ago;1998;R$ 1,1673;;;;;;;;;;;;;;;
05/08/1998;05;Ago;1998;R$ 1,1663;;;;;;;;;;;;;;;
04/08/1998;04;Ago;1998;R$ 1,1651;;;;;;;;;;;;;;;
03/08/1998;03;Ago;1998;R$ 1,1635;;;;;;;;;;;;;;;
31/07/1998;31;Jul;1998;R$ 1,1626;;;;;;;;;;;;;;;
30/07/1998;30;Jul;1998;R$ 1,1616;;;;;;;;;;;;;;;
29/07/1998;29;Jul;1998;R$ 1,1624;;;;;;;;;;;;;;;
28/07/1998;28;Jul;1998;R$ 1,1627;;;;;;;;;;;;;;;
27/07/1998;27;Jul;1998;R$ 1,1653;;;;;;;;;;;;;;;
24/07/1998;24;Jul;1998;R$ 1,1647;;;;;;;;;;;;;;;
23/07/1998;23;Jul;1998;R$ 1,1639;;;;;;;;;;;;;;;
22/07/1998;22;Jul;1998;R$ 1,1612;;;;;;;;;;;;;;;
21/07/1998;21;Jul;1998;R$ 1,1602;;;;;;;;;;;;;;;
20/07/1998;20;Jul;1998;R$ 1,1599;;;;;;;;;;;;;;;
17/07/1998;17;Jul;1998;R$ 1,1609;;;;;;;;;;;;;;;
16/07/1998;16;Jul;1998;R$ 1,1613;;;;;;;;;;;;;;;
15/07/1998;15;Jul;1998;R$ 1,1607;;;;;;;;;;;;;;;
14/07/1998;14;Jul;1998;R$ 1,1626;;;;;;;;;;;;;;;
13/07/1998;13;Jul;1998;R$ 1,1611;;;;;;;;;;;;;;;
10/07/1998;10;Jul;1998;R$ 1,1604;;;;;;;;;;;;;;;
09/07/1998;09;Jul;1998;R$ 1,1604;;;;;;;;;;;;;;;
08/07/1998;08;Jul;1998;R$ 1,1589;;;;;;;;;;;;;;;
07/07/1998;07;Jul;1998;R$ 1,1581;;;;;;;;;;;;;;;
06/07/1998;06;Jul;1998;R$ 1,1575;;;;;;;;;;;;;;;
03/07/1998;03;Jul;1998;R$ 1,1567;;;;;;;;;;;;;;;
02/07/1998;02;Jul;1998;R$ 1,1564;;;;;;;;;;;;;;;
01/07/1998;01;Jul;1998;R$ 1,1564;;;;;;;;;;;;;;;
30/06/1998;30;Jun;1998;R$ 1,1561;;;;;;;;;;;;;;;
29/06/1998;29;Jun;1998;R$ 1,1558;;;;;;;;;;;;;;;
26/06/1998;26;Jun;1998;R$ 1,1556;;;;;;;;;;;;;;;
25/06/1998;25;Jun;1998;R$ 1,1553;;;;;;;;;;;;;;;
24/06/1998;24;Jun;1998;R$ 1,1551;;;;;;;;;;;;;;;
23/06/1998;23;Jun;1998;R$ 1,1547;;;;;;;;;;;;;;;
22/06/1998;22;Jun;1998;R$ 1,1546;;;;;;;;;;;;;;;
19/06/1998;19;Jun;1998;R$ 1,1554;;;;;;;;;;;;;;;
18/06/1998;18;Jun;1998;R$ 1,1549;;;;;;;;;;;;;;;
17/06/1998;17;Jun;1998;R$ 1,1545;;;;;;;;;;;;;;;
16/06/1998;16;Jun;1998;R$ 1,1541;;;;;;;;;;;;;;;
15/06/1998;15;Jun;1998;R$ 1,1543;;;;;;;;;;;;;;;
12/06/1998;12;Jun;1998;R$ 1,1545;;;;;;;;;;;;;;;
10/06/1998;10;Jun;1998;R$ 1,1538;;;;;;;;;;;;;;;
09/06/1998;09;Jun;1998;R$ 1,1528;;;;;;;;;;;;;;;
08/06/1998;08;Jun;1998;R$ 1,1521;;;;;;;;;;;;;;;
05/06/1998;05;Jun;1998;R$ 1,1516;;;;;;;;;;;;;;;
04/06/1998;04;Jun;1998;R$ 1,1509;;;;;;;;;;;;;;;
03/06/1998;03;Jun;1998;R$ 1,1510;;;;;;;;;;;;;;;
02/06/1998;02;Jun;1998;R$ 1,1509;;;;;;;;;;;;;;;
01/06/1998;01;Jun;1998;R$ 1,1512;;;;;;;;;;;;;;;
29/05/1998;29;Mai;1998;R$ 1,1497;;;;;;;;;;;;;;;
28/05/1998;28;Mai;1998;R$ 1,1492;;;;;;;;;;;;;;;
27/05/1998;27;Mai;1998;R$ 1,1512;;;;;;;;;;;;;;;
26/05/1998;26;Mai;1998;R$ 1,1523;;;;;;;;;;;;;;;
25/05/1998;25;Mai;1998;R$ 1,1508;;;;;;;;;;;;;;;
22/05/1998;22;Mai;1998;R$ 1,1507;;;;;;;;;;;;;;;
21/05/1998;21;Mai;1998;R$ 1,1489;;;;;;;;;;;;;;;
20/05/1998;20;Mai;1998;R$ 1,1481;;;;;;;;;;;;;;;
19/05/1998;19;Mai;1998;R$ 1,1480;;;;;;;;;;;;;;;
18/05/1998;18;Mai;1998;R$ 1,1467;;;;;;;;;;;;;;;
15/05/1998;15;Mai;1998;R$ 1,1464;;;;;;;;;;;;;;;
14/05/1998;14;Mai;1998;R$ 1,1465;;;;;;;;;;;;;;;
13/05/1998;13;Mai;1998;R$ 1,1466;;;;;;;;;;;;;;;
12/05/1998;12;Mai;1998;R$ 1,1455;;;;;;;;;;;;;;;
11/05/1998;11;Mai;1998;R$ 1,1451;;;;;;;;;;;;;;;
08/05/1998;08;Mai;1998;R$ 1,1447;;;;;;;;;;;;;;;
07/05/1998;07;Mai;1998;R$ 1,1443;;;;;;;;;;;;;;;
06/05/1998;06;Mai;1998;R$ 1,1444;;;;;;;;;;;;;;;
05/05/1998;05;Mai;1998;R$ 1,1441;;;;;;;;;;;;;;;
04/05/1998;04;Mai;1998;R$ 1,1434;;;;;;;;;;;;;;;
30/04/1998;30;Abr;1998;R$ 1,1435;;;;;;;;;;;;;;;
29/04/1998;29;Abr;1998;R$ 1,1445;;;;;;;;;;;;;;;
28/04/1998;28;Abr;1998;R$ 1,1441;;;;;;;;;;;;;;;
27/04/1998;27;Abr;1998;R$ 1,1433;;;;;;;;;;;;;;;
24/04/1998;24;Abr;1998;R$ 1,1427;;;;;;;;;;;;;;;
23/04/1998;23;Abr;1998;R$ 1,1420;;;;;;;;;;;;;;;
22/04/1998;22;Abr;1998;R$ 1,1417;;;;;;;;;;;;;;;
20/04/1998;20;Abr;1998;R$ 1,1410;;;;;;;;;;;;;;;
17/04/1998;17;Abr;1998;R$ 1,1406;;;;;;;;;;;;;;;
16/04/1998;16;Abr;1998;R$ 1,1401;;;;;;;;;;;;;;;
15/04/1998;15;Abr;1998;R$ 1,1399;;;;;;;;;;;;;;;
14/04/1998;14;Abr;1998;R$ 1,1396;;;;;;;;;;;;;;;
13/04/1998;13;Abr;1998;R$ 1,1389;;;;;;;;;;;;;;;
08/04/1998;08;Abr;1998;R$ 1,1386;;;;;;;;;;;;;;;
07/04/1998;07;Abr;1998;R$ 1,1380;;;;;;;;;;;;;;;
06/04/1998;06;Abr;1998;R$ 1,1380;;;;;;;;;;;;;;;
03/04/1998;03;Abr;1998;R$ 1,1376;;;;;;;;;;;;;;;
02/04/1998;02;Abr;1998;R$ 1,1367;;;;;;;;;;;;;;;
01/04/1998;01;Abr;1998;R$ 1,1367;;;;;;;;;;;;;;;
31/03/1998;31;Mar;1998;R$ 1,1366;;;;;;;;;;;;;;;
30/03/1998;30;Mar;1998;R$ 1,1357;;;;;;;;;;;;;;;
27/03/1998;27;Mar;1998;R$ 1,1356;;;;;;;;;;;;;;;
